"CODGEO","Nb Pharmacies et parfumerie","Dynamique Entrepreneuriale","Dynamique Entrepreneuriale Service et Commerce","Synergie Médicale COMMUNE","Orientation Economique","Indice Fiscal Partiel","Score Fiscal","Indice Evasion Client","Score Evasion Client","Indice Synergie Médicale","Score Synergie Médicale","SEG Croissance POP","LIBGEO","REG","DEP","Nb Omnipraticiens BV","Nb Infirmiers Libéraux BV","Nb dentistes Libéraux BV","Nb pharmaciens Libéraux BV","Densité Médicale BV","Score équipement de santé BV","Indice Démographique","Score Démographique","Indice Ménages","Score Ménages","Population","Evolution Population","Evolution Pop %","Nb Ménages","Nb Résidences Principales","Nb propriétaire","Nb Logement","Nb Résidences Secondaires","Nb Log Vacants","Nb Occupants Résidence Principale","Nb Femme","Nb Homme","Nb Mineurs","Nb Majeurs","Nb Etudiants","Nb Entreprises Secteur Services","Nb Entreprises Secteur Commerce","Nb Entreprises Secteur Construction","Nb Entreprises Secteur Industrie","Nb Création Enteprises","Nb Création Industrielles","Nb Création Construction","Nb Création Commerces","Nb Création Services","Moyenne Revenus Fiscaux Départementaux","Moyenne Revenus Fiscaux Régionaux","Dep Moyenne Salaires Horaires","Dep Moyenne Salaires Cadre Horaires","Dep Moyenne Salaires Prof Intermédiaire Horaires","Dep Moyenne Salaires Employé Horaires","Dep Moyenne Salaires Ouvrié Horaires","Reg Moyenne Salaires Horaires","Reg Moyenne Salaires Cadre Horaires","Reg Moyenne Salaires Prof Intermédiaire Horaires","Reg Moyenne Salaires Employé Horaires","Reg Moyenne Salaires Ouvrié Horaires","Valeur ajoutée régionale","Urbanité Ruralité","Score Urbanité","Nb Atifs","Nb Actifs Salariés","Nb Actifs Non Salariés","Nb Logement Secondaire et Occasionnel","Nb Hotel","Capacité Hotel","Nb Camping","Capacité Camping","Dynamique Démographique BV","Taux étudiants","Taux Propriété","Dynamique Démographique INSEE","Capacité Fisc","Capacité Fiscale","Moyenne Revnus fiscaux","Taux Evasion Client","Nb Education, santé, action sociale","Nb Services personnels et domestiques","Nb Santé, action sociale","Nb Industries des biens intermédiaires","Nb de Commerce","Nb de Services aux particuliers","Nb institution de Education, santé, action sociale, administration","PIB Régionnal","SEG Environnement Démographique Obsolète","Score Croissance Population","Score Croissance Entrepreneuriale","Score VA Région","Score PIB","Environnement Démographique","Fidélité","SYN MEDICAL","Seg Cap Fiscale","Seg Dyn Entre","DYN SetC","CP"
"01422",0.0,105.0,56.0,131,"Bassin Urbain",101.93878,59.04139,0.0,0.0,131.65171,0.1575,"en croissance démographique","Tossiat","82","01",12,12,6,6,1.0,1,67.72915,0.05226,61.63198,0.03682,1111,32,2,409,409,326,439,18,12,1115,1066,1102,1334,834,97,22.0,22.0,12.0,13.0,7.0,0.0,3.0,2.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,551.0,481.0,70.0,18.0,0.0,0.0,0.0,0.0,"Grande Ville",0,74,-2,125,125,11483.5,0,5.0,2.0,4.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.13115,0.02997,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01423",0.0,70.0,18.0,124,"Bassin Urbain",101.93878,59.04139,0.0,0.0,124.61688,0.14815,"en croissance démographique","Toussieux","82","01",12,12,6,6,1.0,1,44.62442,0.03443,34.2065,0.02043,732,30,4,227,226,213,238,7,5,727,698,734,958,474,40,7.0,7.0,6.0,7.0,3.0,0.0,1.0,1.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com > 200 m habts",87.5,359.0,299.0,60.0,7.0,0.0,0.0,0.0,0.0,"Grande Ville",0,89,-3,119,119,11483.5,0,1.0,1.0,0.0,9364,9350,3372,15105,173681,"Com > 200 m habts en croissance démographique",72.95082,0.01412,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01424",0.0,88.0,41.0,96,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,96.47759,0.11078,"en croissance démographique","Tramoyes","82","01",6,5,3,3,0.068387529,0,92.96755,0.07174,72.33093,0.04321,1525,96,6,480,480,403,494,10,4,1526,1464,1452,1918,998,100,18.0,14.0,7.0,12.0,3.0,1.0,0.0,2.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,708.0,592.0,116.0,10.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,81,-11,130,130,11483.5,0,1.0,1.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",73.77049,0.02305,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01425",0.0,53.0,8.0,122,"Bassin Urbain",101.93878,59.04139,0.0,0.0,122.60693,0.14548,"en croissance démographique","La Tranclière","82","01",12,12,6,6,1.0,1,18.2887,0.01411,16.42515,0.00981,300,17,5,109,109,85,126,8,9,300,298,280,354,224,20,5.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,142.0,125.0,17.0,8.0,0.0,0.0,0.0,0.0,"Grande Ville",0,67,-1,112,112,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",73.36066,0.01239,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01426",0.0,139.0,72.0,137,"Bassin Urbain",101.93878,59.04139,248.45549,0.10621,137.68156,0.1655,"en croissance démographique","Treffort-Cuisiat","82","01",12,12,6,6,1.0,1,116.31612,0.08975,108.79777,0.06499,1908,35,1,722,725,518,908,110,73,1849,1852,1862,2288,1426,120,39.0,18.0,16.0,27.0,9.0,3.0,2.0,1.0,3.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,887.0,791.0,96.0,110.0,1.0,8.0,1.0,85.0,"Grande Ville",0,57,-2,135,135,11483.5,2,14.0,3.0,16.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",71.72131,0.0245,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Faible Dynamique Serv et Com",1
"01427",2.0,411.0,411.0,401,"Bassin Urbain",101.93878,59.04139,248.45549,0.10621,402.99492,0.51787,"en croissance démographique","Trévoux","82","01",12,12,6,6,1.0,1,389.67121,0.30068,351.55844,0.21001,6392,478,7,2333,2334,1047,2509,88,87,6206,6266,6128,7824,4570,570,191.0,130.0,47.0,83.0,34.0,3.0,9.0,10.0,12.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com > 200 m habts",87.5,2665.0,2443.0,222.0,88.0,1.0,7.0,1.0,204.0,"Grande Ville",0,41,-54,191,191,11483.5,2,49.0,18.0,57.0,9364,9350,3372,15105,173681,"Com > 200 m habts en croissance démographique",74.18033,0.14812,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Bonne Dynamique Entreprise Serv et Com",1
"01428",0.0,45.0,3.0,109,"Bassin Industriel",101.93878,59.04139,0.0,0.0,109.54226,0.12813,"en croissance démographique","Valeins","82","01",9,14,7,7,0.092859537,4,4.08448,0.00315,3.91793,0.00234,67,-1,-2,26,26,13,31,3,2,67,66,60,73,53,1,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,33.0,15.0,18.0,3.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,41,0,109,109,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.4918,0.00173,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01429",0.0,58.0,14.0,125,"Bassin Urbain",101.93878,59.04139,0.0,0.0,125.62186,0.14949,"en croissance démographique","Vandeins","82","01",12,12,6,6,1.0,1,31.09079,0.02399,27.72686,0.01656,510,20,3,184,184,147,199,8,7,510,482,502,614,370,43,7.0,4.0,2.0,5.0,3.0,0.0,0.0,2.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,237.0,205.0,32.0,8.0,0.0,0.0,0.0,0.0,"Grande Ville",0,73,-1,115,115,11483.5,0,0.0,0.0,1.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.54098,0.02305,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01430",0.0,55.0,7.0,97,"Bassin Industriel",101.93878,59.04139,0.0,0.0,97.48256,0.11212,"en croissance démographique","Varambon","82","01",6,11,2,2,0.115320148,1,23.53146,0.01816,23.05548,0.01377,386,9,2,153,153,108,183,20,10,385,368,384,460,292,33,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,185.0,152.0,33.0,20.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,59,0,114,114,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.13115,0.01066,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01431",0.0,80.0,30.0,157,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,157.78105,0.1922,"en croissance démographique","Vaux-en-Bugey","82","01",31,36,18,18,0.099228964,4,61.14522,0.04718,60.87853,0.03637,1003,27,2,404,404,305,460,36,20,1003,948,1010,1220,738,56,12.0,12.0,7.0,9.0,10.0,3.0,2.0,4.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,441.0,387.0,54.0,36.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,66,-2,122,122,11483.5,0,2.0,1.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.13115,0.05302,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01432",0.0,55.0,11.0,120,"Bassin Urbain",101.93878,59.04139,0.0,0.0,120.59698,0.14281,"en croissance démographique","Verjon","82","01",12,12,6,6,1.0,1,11.70477,0.00903,12.20584,0.00729,192,-1,0,81,81,67,117,29,7,192,190,188,217,161,12,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,90.0,73.0,17.0,29.0,0.0,0.0,0.0,0.0,"Grande Ville",0,57,0,111,111,11483.5,0,2.0,0.0,2.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",71.31148,0.0,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01433",0.0,43.0,5.0,86,"Bassin Industriel",101.93878,59.04139,0.0,0.0,86.42784,0.09743,"en croissance démographique","Vernoux","82","01",3,1,1,1,0.076768354,1,7.74222,0.00597,7.98654,0.00477,127,-6,-5,53,53,43,82,18,11,127,114,134,144,104,8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,47.0,33.0,14.0,18.0,0.0,0.0,0.0,0.0,"4.Déclin par déficit naturel et migratoire",0,52,0,109,109,11483.5,0,0.0,0.0,2.0,9364,9350,3372,15105,173681,"Zone rurale en déclin démographique",69.2623,0.0,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Faible Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01434",0.0,60.0,18.0,99,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,99.49251,0.11478,"en croissance démographique","Versailleux","82","01",7,6,6,6,0.102246061,1,15.48443,0.01195,13.71274,0.00819,254,6,2,91,91,71,112,17,4,255,248,238,293,193,11,6.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,124.0,94.0,30.0,17.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,63,0,112,112,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.13115,0.0,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01435",0.0,70.0,33.0,126,"Bassin Urbain",101.93878,59.04139,0.0,0.0,126.62683,0.15082,"en croissance démographique","Versonnex","82","01",12,12,6,6,1.0,1,104.42847,0.08058,92.674,0.05536,1713,81,4,615,615,357,670,39,16,1711,1718,1584,2129,1173,135,18.0,8.0,3.0,7.0,5.0,0.0,1.0,0.0,4.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,776.0,719.0,57.0,39.0,0.0,0.0,0.0,0.0,"Grande Ville",0,53,-8,132,132,11483.5,0,4.0,3.0,2.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.95082,0.00865,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01436",0.0,56.0,7.0,101,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,101.50246,0.11745,"en croissance démographique","Vesancy","82","01",13,2,7,7,0.062018103,2,27.37209,0.02112,25.46651,0.01521,449,26,5,169,169,109,197,11,17,449,438,436,550,324,23,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,205.0,177.0,28.0,11.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,55,-2,114,114,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",73.36066,0.00173,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01437",0.0,46.0,3.0,104,"Bassin Industriel",101.93878,59.04139,0.0,0.0,104.51739,0.12146,"en croissance démographique","Vescours","82","01",9,10,4,4,0.092189071,3,11.70477,0.00903,11.60309,0.00693,192,-4,-2,77,77,61,93,10,6,191,194,182,221,155,10,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,76.0,48.0,28.0,10.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,65,0,110,110,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.4918,0.01066,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01439",0.0,50.0,10.0,124,"Bassin Urbain",101.93878,59.04139,0.0,0.0,124.61688,0.14815,"en croissance démographique","Vésines","82","01",12,12,6,6,1.0,1,6.88874,0.00532,6.17827,0.00369,113,2,2,41,41,25,53,2,10,113,108,106,128,86,9,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,51.0,38.0,13.0,2.0,0.0,0.0,0.0,0.0,"Grande Ville",0,47,0,109,109,11483.5,0,3.0,0.0,3.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.13115,0.01239,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01441",0.0,84.0,11.0,108,"Bassin Industriel",101.93878,59.04139,0.0,0.0,108.53729,0.1268,"en croissance démographique","Vieu-d'Izenave","82","01",7,8,5,5,0.092189071,3,32.67581,0.02521,30.89133,0.01845,536,3,0,205,205,145,240,21,14,537,518,536,647,407,48,6.0,3.0,9.0,15.0,3.0,0.0,0.0,2.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,237.0,197.0,40.0,21.0,0.0,0.0,0.0,0.0,"2.Accroissement par excédent naturel",0,60,0,115,115,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.02305,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01442",0.0,54.0,8.0,121,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,121.60196,0.14415,"en croissance démographique","Vieu","82","01",26,21,10,10,0.100905129,3,18.95928,0.01463,21.09652,0.0126,311,-15,-4,140,139,100,240,76,25,311,308,304,359,253,14,4.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,129.0,102.0,27.0,76.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,41,1,112,112,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",69.67213,0.00346,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01443",1.0,239.0,259.0,251,"Bassin Résidentiel",101.93878,59.04139,496.91099,0.21243,252.24869,0.31766,"en croissance démographique","Villars-les-Dombes","82","01",7,6,6,6,0.102246061,1,255.85889,0.19743,230.85621,0.1379,4197,113,2,1532,1534,837,1625,50,41,4055,4112,4026,5078,3060,316,116.0,86.0,23.0,36.0,12.0,1.0,1.0,3.0,7.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com < 10 m habts",12.5,1779.0,1619.0,160.0,50.0,1.0,45.0,2.0,267.0,"1.Accroissement par excédent naturel et migratoire",0,51,-10,163,163,11483.5,4,35.0,16.0,38.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.13115,0.04755,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Bonne Dynamique Entreprise Serv et Com",1
"01444",0.0,73.0,30.0,113,"Bassin Industriel",101.93878,59.04139,124.22775,0.05311,113.56216,0.13347,"en croissance démographique","Villebois","82","01",12,13,8,8,0.08414348,3,58.0971,0.04483,58.4675,0.03493,953,6,0,388,388,287,544,94,62,954,886,970,1140,716,68,12.0,12.0,7.0,4.0,5.0,2.0,2.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,399.0,362.0,37.0,94.0,0.0,0.0,1.0,21.0,"1.Accroissement par excédent naturel et migratoire",0,52,0,120,120,11483.5,1,0.0,2.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.00865,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Mobile","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01445",0.0,57.0,15.0,120,"Bassin Urbain",101.93878,59.04139,0.0,0.0,120.59698,0.14281,"en croissance démographique","Villemotier","82","01",12,12,6,6,1.0,1,27.73786,0.0214,23.95962,0.01431,455,16,3,159,159,126,194,19,16,455,442,434,558,318,24,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,198.0,149.0,49.0,19.0,0.0,0.0,0.0,0.0,"Grande Ville",0,64,-1,114,114,11483.5,0,0.0,0.0,1.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.54098,0.0,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01446",0.0,99.0,33.0,130,"Bassin Urbain",101.93878,59.04139,0.0,0.0,130.64673,0.15616,"en croissance démographique","Villeneuve","82","01",12,12,6,6,1.0,1,57.24363,0.04417,48.97407,0.02926,939,42,4,325,325,245,366,19,22,929,892,946,1170,668,79,13.0,13.0,16.0,10.0,7.0,1.0,2.0,2.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,438.0,347.0,91.0,19.0,0.0,0.0,0.0,0.0,"Grande Ville",0,66,-4,121,121,11483.5,0,0.0,3.0,0.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.95082,0.02997,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01447",0.0,93.0,43.0,129,"Bassin Urbain",101.93878,59.04139,0.0,0.0,129.64176,0.15483,"en croissance démographique","Villereversure","82","01",12,12,6,6,1.0,1,67.18049,0.05184,61.02922,0.03646,1102,-79,-7,405,406,271,467,31,30,1017,1116,1036,1303,849,61,25.0,9.0,5.0,18.0,2.0,0.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,476.0,420.0,56.0,31.0,0.0,0.0,0.0,0.0,"Grande Ville",0,58,9,123,123,11483.5,0,8.0,2.0,11.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",68.44262,0.00346,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01448",0.0,50.0,10.0,110,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,110.54724,0.12947,"en croissance démographique","Villes","82","01",17,9,10,10,0.067717063,2,16.39887,0.01265,15.82239,0.00945,269,3,1,105,105,82,130,17,8,268,258,260,314,204,14,5.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,119.0,102.0,17.0,17.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,63,0,112,112,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.72131,0.00346,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01449",0.0,77.0,34.0,145,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,145.72136,0.17618,"en croissance démographique","Villette-sur-Ain","82","01",31,36,18,18,0.099228964,4,28.77422,0.0222,26.52134,0.01584,472,-9,-2,176,176,145,238,50,12,472,430,496,571,355,30,14.0,13.0,7.0,6.0,2.0,0.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,205.0,163.0,42.0,50.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,60,1,114,114,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.4918,0.00346,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
